,Student_ID,Action_Types,Action_Time,Cur_Proficiency
9535,829,Final Exam,90,"[4, 4, 4, 3, 4]"
9536,830,Prior Assessment Test,90,"[1, 1, 1, 2, 4]"
9537,830,AT51,1,"{2: 1, 3: 3}"
9538,830,23,45,
9539,830,AT65,56,"{0: 2, 1: 2, 4: 4}"
9540,830,34,21,
9541,830,14,29,
9542,830,33,7,
9543,830,1,56,
9544,830,AT53,29,"{0: 4, 1: 3, 4: 4}"
9545,830,AT68,14,"{0: 4, 2: 3, 3: 4, 4: 4}"
9546,830,AT55,28,"{2: 4, 4: 4}"
9547,830,Final Exam,90,"[4, 3, 4, 4, 4]"
9548,831,Prior Assessment Test,90,"[1, 0, 0, 1, 0]"
9549,831,AT59,42,"{0: 1, 4: 1}"
9550,831,40,14,
9551,831,AT53,49,"{0: 1, 1: 1, 4: 3}"
9552,831,AT68,10,"{0: 1, 2: 0, 3: 2, 4: 3}"
9553,831,25,49,
9554,831,23,44,
9555,831,49,44,
9556,831,AT51,53,"{2: 0, 3: 4}"
9557,831,22,19,
9558,831,44,49,
9559,831,Final Exam,90,"[2, 4, 0, 4, 4]"
9560,832,Prior Assessment Test,90,"[2, 1, 1, 0, 0]"
9561,832,39,44,
9562,832,41,31,
9563,832,AT53,13,"{0: 4, 1: 2, 4: 1}"
9564,832,20,51,
9565,832,48,54,
9566,832,47,20,
9567,832,0,24,
9568,832,AT58,17,"{0: 4, 1: 2, 2: 3}"
9569,832,1,48,
9570,832,32,10,
9571,832,3,23,
9572,832,12,8,
9573,832,6,20,
9574,832,AT58,2,"{0: 4, 1: 3, 2: 4}"
9575,832,Final Exam,90,"[4, 3, 4, 4, 4]"
9576,833,Prior Assessment Test,90,"[1, 1, 1, 1, 0]"
9577,833,22,40,
9578,833,AT65,14,"{0: 2, 1: 2, 4: 1}"
9579,833,39,4,
9580,833,14,4,
9581,833,12,49,
9582,833,27,49,
9583,833,12,58,
9584,833,AT56,15,"{0: 4, 2: 2}"
9585,833,Final Exam,90,"[4, 4, 2, 2, 2]"
9586,834,Prior Assessment Test,90,"[0, 1, 0, 2, 1]"
9587,834,46,29,
9588,834,AT66,30,"{1: 1, 2: 0, 3: 3, 4: 4}"
9589,834,AT68,12,"{0: 0, 2: 0, 3: 4, 4: 4}"
9590,834,11,2,
9591,834,8,45,
9592,834,39,9,
9593,834,26,25,
9594,834,48,27,
9595,834,Final Exam,90,"[2, 4, 0, 4, 4]"
9596,835,Prior Assessment Test,90,"[1, 1, 0, 1, 0]"
9597,835,AT52,1,"{1: 1, 2: 1}"
9598,835,22,9,
9599,835,49,32,
9600,835,44,31,
9601,835,1,38,
9602,835,AT65,1,"{0: 1, 1: 4, 4: 1}"
9603,835,12,1,
9604,835,27,13,
9605,835,49,41,
9606,835,12,9,
9607,835,45,2,
9608,835,48,23,
9609,835,Final Exam,90,"[4, 4, 4, 3, 2]"
9610,836,Prior Assessment Test,90,"[0, 3, 1, 1, 0]"
9611,836,41,60,
9612,836,31,16,
9613,836,32,3,
9614,836,AT63,26,"{0: 0, 3: 1, 4: 3}"
9615,836,8,53,
9616,836,25,20,
9617,836,32,11,
9618,836,Final Exam,90,"[0, 4, 3, 2, 4]"
9619,837,Prior Assessment Test,90,"[0, 0, 0, 1, 0]"
9620,837,44,51,
9621,837,AT65,50,"{0: 0, 1: 2, 4: 0}"
9622,837,40,20,
9623,837,12,5,
9624,837,8,38,
9625,837,39,16,
9626,837,39,7,
9627,837,9,48,
9628,837,40,42,
9629,837,AT57,28,"{1: 4, 2: 4}"
9630,837,12,15,
9631,837,6,32,
9632,837,Final Exam,90,"[0, 4, 4, 4, 4]"
9633,838,Prior Assessment Test,90,"[0, 1, 0, 1, 1]"
9634,838,AT52,33,"{1: 2, 2: 0}"
9635,838,34,20,
9636,838,12,18,
9637,838,27,17,
9638,838,AT52,19,"{1: 3, 2: 0}"
9639,838,23,20,
9640,838,11,11,
9641,838,14,16,
9642,838,Final Exam,90,"[1, 4, 0, 4, 4]"
9643,839,Prior Assessment Test,90,"[0, 0, 0, 1, 1]"
9644,839,40,2,
9645,839,34,45,
9646,839,48,31,
9647,839,26,37,
9648,839,48,38,
9649,839,AT68,24,"{0: 2, 2: 1, 3: 1, 4: 4}"
9650,839,1,28,
9651,839,47,9,
9652,839,AT51,43,"{2: 1, 3: 3}"
9653,839,30,5,
9654,839,48,21,
9655,839,44,51,
9656,839,Final Exam,90,"[4, 1, 1, 4, 4]"
9657,840,Prior Assessment Test,90,"[0, 1, 1, 0, 1]"
9658,840,43,17,
9659,840,AT62,21,"{0: 3, 2: 2, 3: 0}"
9660,840,41,53,
9661,840,39,1,
9662,840,9,40,
9663,840,Final Exam,90,"[4, 4, 2, 0, 3]"
9664,841,Prior Assessment Test,90,"[0, 1, 2, 3, 0]"
9665,841,AT59,7,"{0: 0, 4: 1}"
9666,841,AT69,6,"{3: 3, 4: 3}"
9667,841,48,57,
9668,841,4,13,
9669,841,26,14,
9670,841,AT64,53,"{0: 1, 1: 4, 3: 4}"
9671,841,AT51,9,"{2: 4, 3: 4}"
9672,841,Final Exam,90,"[1, 4, 4, 4, 4]"
9673,842,Prior Assessment Test,90,"[0, 1, 2, 0, 1]"
9674,842,45,40,
9675,842,46,33,
9676,842,44,45,
9677,842,41,1,
9678,842,43,59,
9679,842,AT63,33,"{0: 0, 3: 0, 4: 3}"
9680,842,25,39,
9681,842,26,41,
9682,842,26,54,
9683,842,21,55,
9684,842,AT64,13,"{0: 3, 1: 4, 3: 1}"
9685,842,Final Exam,90,"[3, 4, 4, 1, 4]"
9686,843,Prior Assessment Test,90,"[2, 1, 2, 1, 1]"
9687,843,AT64,37,"{0: 3, 1: 1, 3: 1}"
9688,843,AT56,3,"{0: 4, 2: 2}"
9689,843,4,50,
9690,843,46,2,
9691,843,6,10,
9692,843,20,6,
9693,843,12,38,
9694,843,31,43,
9695,843,Final Exam,90,"[4, 2, 4, 3, 3]"
9696,844,Prior Assessment Test,90,"[0, 1, 0, 1, 3]"
9697,844,AT68,28,"{0: 0, 2: 0, 3: 1, 4: 4}"
9698,844,21,19,
9699,844,AT52,42,"{1: 3, 2: 0}"
9700,844,26,1,
9701,844,AT67,8,"{0: 2, 2: 0, 3: 3, 4: 4}"
9702,844,AT65,57,"{0: 2, 1: 4, 4: 4}"
9703,844,33,6,
9704,844,AT63,59,"{0: 3, 3: 4, 4: 4}"
9705,844,AT56,47,"{0: 4, 2: 0}"
9706,844,Final Exam,90,"[4, 4, 0, 4, 4]"
9707,845,Prior Assessment Test,90,"[0, 1, 2, 1, 1]"
9708,845,49,2,
9709,845,34,29,
9710,845,31,52,
9711,845,44,1,
9712,845,32,2,
9713,845,25,23,
9714,845,44,43,
9715,845,10,36,
9716,845,32,17,
9717,845,23,15,
9718,845,17,13,
9719,845,6,5,
9720,845,Final Exam,90,"[2, 4, 4, 3, 4]"
9721,846,Prior Assessment Test,90,"[0, 1, 0, 3, 1]"
9722,846,AT51,30,"{2: 0, 3: 4}"
9723,846,12,1,
9724,846,AT63,14,"{0: 0, 3: 4, 4: 3}"
9725,846,40,1,
9726,846,11,29,
9727,846,8,9,
9728,846,AT64,43,"{0: 0, 1: 4, 3: 4}"
9729,846,26,24,
9730,846,39,1,
9731,846,43,46,
9732,846,Final Exam,90,"[1, 4, 2, 4, 4]"
9733,847,Prior Assessment Test,90,"[1, 1, 1, 2, 0]"
9734,847,11,52,
9735,847,39,51,
9736,847,AT65,34,"{0: 2, 1: 3, 4: 2}"
9737,847,40,50,
9738,847,4,52,
9739,847,AT58,52,"{0: 4, 1: 3, 2: 2}"
9740,847,49,58,
9741,847,AT64,8,"{0: 4, 1: 4, 3: 4}"
9742,847,20,40,
9743,847,AT57,53,"{1: 4, 2: 4}"
9744,847,Final Exam,90,"[4, 4, 4, 4, 3]"
9745,848,Prior Assessment Test,90,"[1, 1, 0, 0, 2]"
9746,848,44,37,
9747,848,39,48,
9748,848,39,6,
9749,848,22,54,
9750,848,AT65,1,"{0: 2, 1: 4, 4: 2}"
9751,848,AT63,3,"{0: 2, 3: 0, 4: 3}"
9752,848,36,2,
9753,848,AT65,4,"{0: 4, 1: 4, 4: 4}"
9754,848,18,6,
9755,848,AT56,31,"{0: 4, 2: 3}"
9756,848,18,15,
9757,848,Final Exam,90,"[4, 4, 4, 0, 4]"
9758,849,Prior Assessment Test,90,"[1, 1, 2, 1, 1]"
9759,849,12,50,
9760,849,35,11,
9761,849,31,57,
9762,849,AT55,58,"{2: 4, 4: 4}"
9763,849,4,54,
9764,849,AT57,8,"{1: 2, 2: 4}"
9765,849,10,1,
9766,849,17,60,
9767,849,AT64,4,"{0: 3, 1: 4, 3: 2}"
9768,849,48,1,
9769,849,1,55,
9770,849,3,51,
9771,849,Final Exam,90,"[4, 4, 4, 4, 4]"
9772,850,Prior Assessment Test,90,"[0, 0, 2, 1, 0]"
9773,850,21,4,
9774,850,4,5,
9775,850,AT62,36,"{0: 0, 2: 3, 3: 3}"
9776,850,29,37,
9777,850,4,31,
9778,850,38,57,
9779,850,21,12,
9780,850,39,20,
9781,850,19,43,
9782,850,AT69,46,"{3: 4, 4: 4}"
9783,850,2,38,
9784,850,47,2,
9785,850,30,1,
9786,850,AT58,32,"{0: 4, 1: 3, 2: 4}"
9787,850,Final Exam,90,"[4, 3, 4, 4, 4]"
9788,851,Prior Assessment Test,90,"[1, 1, 0, 0, 1]"
9789,851,AT65,18,"{0: 1, 1: 2, 4: 1}"
9790,851,8,3,
9791,851,26,21,
9792,851,41,1,
9793,851,39,11,
9794,851,31,1,
9795,851,48,38,
9796,851,47,49,
9797,851,AT55,19,"{2: 4, 4: 4}"
9798,851,38,54,
9799,851,48,6,
9800,851,21,55,
9801,851,0,60,
9802,851,27,29,
9803,851,21,30,
9804,851,Final Exam,90,"[4, 4, 4, 4, 4]"
9805,852,Prior Assessment Test,90,"[0, 2, 1, 0, 1]"
9806,852,43,20,
9807,852,AT52,35,"{1: 3, 2: 2}"
9808,852,47,15,
9809,852,10,9,
9810,852,49,2,
9811,852,47,56,
9812,852,17,5,
9813,852,25,15,
9814,852,46,39,
9815,852,Final Exam,90,"[4, 4, 4, 0, 4]"
9816,853,Prior Assessment Test,90,"[1, 0, 1, 0, 0]"
9817,853,43,42,
9818,853,AT59,26,"{0: 1, 4: 1}"
9819,853,45,6,
9820,853,AT53,2,"{0: 1, 1: 1, 4: 1}"
9821,853,22,1,
9822,853,AT63,2,"{0: 3, 3: 0, 4: 2}"
9823,853,AT55,25,"{2: 3, 4: 3}"
9824,853,43,29,
9825,853,31,54,
9826,853,32,54,
9827,853,AT52,46,"{1: 3, 2: 4}"
9828,853,AT58,5,"{0: 4, 1: 3, 2: 4}"
9829,853,Final Exam,90,"[4, 3, 4, 0, 4]"
9830,854,Prior Assessment Test,90,"[1, 1, 1, 0, 1]"
9831,854,43,43,
9832,854,17,1,
9833,854,44,21,
9834,854,32,41,
9835,854,15,9,
9836,854,46,26,
9837,854,AT63,2,"{0: 2, 3: 0, 4: 3}"
9838,854,39,22,
9839,854,Final Exam,90,"[2, 4, 4, 0, 3]"
9840,855,Prior Assessment Test,90,"[0, 0, 1, 0, 2]"
9841,855,AT53,1,"{0: 0, 1: 1, 4: 2}"
9842,855,AT52,11,"{1: 2, 2: 1}"
9843,855,47,25,
9844,855,49,6,
9845,855,48,2,
9846,855,39,16,
9847,855,Final Exam,90,"[4, 4, 2, 0, 2]"
9848,856,Prior Assessment Test,90,"[1, 0, 0, 1, 2]"
9849,856,34,43,
9850,856,31,17,
9851,856,AT63,2,"{0: 1, 3: 2, 4: 4}"
9852,856,44,15,
9853,856,AT65,4,"{0: 1, 1: 2, 4: 4}"
9854,856,8,51,
9855,856,AT68,29,"{0: 1, 2: 0, 3: 3, 4: 4}"
9856,856,26,27,
9857,856,AT63,59,"{0: 2, 3: 4, 4: 4}"
9858,856,41,60,
9859,856,27,4,
9860,856,0,24,
9861,856,AT68,8,"{0: 4, 2: 1, 3: 4, 4: 4}"
9862,856,Final Exam,90,"[4, 4, 1, 4, 4]"
9863,857,Prior Assessment Test,90,"[0, 1, 2, 1, 2]"
9864,857,44,1,
9865,857,12,32,
9866,857,35,27,
9867,857,25,48,
9868,857,49,19,
9869,857,AT66,8,"{1: 3, 2: 4, 3: 4, 4: 4}"
9870,857,Final Exam,90,"[0, 3, 4, 4, 4]"
9871,858,Prior Assessment Test,90,"[1, 1, 1, 1, 1]"
9872,858,44,1,
9873,858,40,4,
9874,858,17,4,
9875,858,39,34,
9876,858,47,27,
9877,858,Final Exam,90,"[2, 4, 4, 1, 2]"
9878,859,Prior Assessment Test,90,"[1, 0, 1, 0, 0]"
9879,859,44,55,
9880,859,AT59,52,"{0: 1, 4: 1}"
9881,859,39,34,
9882,859,39,27,
9883,859,47,48,
9884,859,26,29,
9885,859,AT52,23,"{1: 4, 2: 2}"
9886,859,31,10,
9887,859,36,25,
9888,859,AT58,25,"{0: 3, 1: 4, 2: 3}"
9889,859,0,4,
9890,859,AT57,28,"{1: 4, 2: 4}"
9891,859,21,55,
9892,859,35,40,
9893,859,AT51,30,"{2: 4, 3: 3}"
9894,859,6,56,
9895,859,Final Exam,90,"[4, 4, 4, 4, 4]"
9896,860,Prior Assessment Test,90,"[1, 3, 1, 1, 1]"
9897,860,12,21,
9898,860,39,3,
9899,860,AT69,54,"{3: 1, 4: 3}"
9900,860,40,7,
9901,860,47,19,
9902,860,8,36,
9903,860,AT58,33,"{0: 4, 1: 4, 2: 4}"
9904,860,35,7,
9905,860,34,25,
9906,860,4,33,
9907,860,Final Exam,90,"[4, 4, 4, 4, 4]"
9908,861,Prior Assessment Test,90,"[1, 1, 2, 0, 1]"
9909,861,22,16,
9910,861,46,23,
9911,861,40,16,
9912,861,14,52,
9913,861,26,60,
9914,861,Final Exam,90,"[4, 4, 2, 0, 3]"
9915,862,Prior Assessment Test,90,"[0, 0, 1, 1, 1]"
9916,862,47,13,
9917,862,12,2,
9918,862,1,2,
9919,862,12,1,
9920,862,40,48,
9921,862,32,10,
9922,862,AT53,60,"{0: 1, 1: 1, 4: 3}"
9923,862,3,10,
9924,862,48,51,
9925,862,27,4,
9926,862,49,12,
9927,862,Final Exam,90,"[3, 2, 4, 2, 4]"
9928,863,Prior Assessment Test,90,"[0, 1, 0, 1, 0]"
9929,863,49,21,
9930,863,44,16,
9931,863,39,16,
9932,863,31,2,
9933,863,47,9,
9934,863,AT65,18,"{0: 3, 1: 4, 4: 3}"
9935,863,AT56,2,"{0: 4, 2: 1}"
9936,863,Final Exam,90,"[4, 4, 1, 1, 3]"
9937,864,Prior Assessment Test,90,"[1, 0, 1, 0, 0]"
9938,864,44,3,
9939,864,17,53,
9940,864,AT65,25,"{0: 3, 1: 3, 4: 0}"
9941,864,41,8,
9942,864,AT55,30,"{2: 4, 4: 0}"
9943,864,AT56,4,"{0: 4, 2: 4}"
9944,864,AT59,30,"{0: 4, 4: 1}"
9945,864,0,25,
9946,864,Final Exam,90,"[4, 4, 4, 0, 2]"
9947,865,Prior Assessment Test,90,"[1, 0, 0, 1, 1]"
9948,865,AT53,35,"{0: 1, 1: 1, 4: 1}"
9949,865,AT52,6,"{1: 1, 2: 1}"
9950,865,AT52,16,"{1: 1, 2: 2}"
9951,865,17,1,
9952,865,40,1,
9953,865,AT52,7,"{1: 3, 2: 2}"
9954,865,AT55,11,"{2: 3, 4: 2}"
9955,865,34,41,
9956,865,AT64,1,"{0: 1, 1: 3, 3: 3}"
9957,865,31,58,
9958,865,AT64,53,"{0: 1, 1: 4, 3: 3}"
9959,865,29,39,
9960,865,23,40,
9961,865,26,2,
9962,865,27,37,
9963,865,Final Exam,90,"[3, 4, 4, 4, 4]"
9964,866,Prior Assessment Test,90,"[2, 3, 1, 1, 0]"
9965,866,1,8,
9966,866,17,5,
9967,866,5,29,
9968,866,41,10,
9969,866,23,51,
9970,866,43,31,
9971,866,37,44,
9972,866,23,9,
9973,866,AT66,3,"{1: 4, 2: 3, 3: 2, 4: 3}"
9974,866,10,57,
9975,866,23,12,
9976,866,Final Exam,90,"[4, 4, 4, 3, 3]"
9977,867,Prior Assessment Test,90,"[0, 0, 0, 0, 0]"
9978,867,40,36,
9979,867,14,41,
9980,867,40,3,
9981,867,AT53,37,"{0: 1, 1: 1, 4: 2}"
9982,867,21,7,
9983,867,25,1,
9984,867,AT65,58,"{0: 1, 1: 3, 4: 4}"
9985,867,39,22,
9986,867,48,30,
9987,867,44,41,
9988,867,39,51,
9989,867,45,2,
9990,867,26,7,
9991,867,Final Exam,90,"[3, 4, 4, 0, 4]"
9992,868,Prior Assessment Test,90,"[0, 1, 0, 0, 0]"
9993,868,AT65,40,"{0: 0, 1: 1, 4: 1}"
9994,868,AT52,12,"{1: 1, 2: 1}"
9995,868,32,11,
9996,868,AT52,1,"{1: 3, 2: 1}"
9997,868,44,43,
9998,868,31,3,
9999,868,49,2,
10000,868,47,34,
10001,868,AT57,55,"{1: 4, 2: 4}"
10002,868,17,3,
10003,868,Final Exam,90,"[2, 4, 4, 0, 3]"
10004,869,Prior Assessment Test,90,"[0, 1, 2, 0, 3]"
10005,869,44,57,
10006,869,44,17,
10007,869,25,40,
10008,869,32,49,
10009,869,32,11,
10010,869,44,54,
10011,869,Final Exam,90,"[0, 4, 4, 1, 4]"
10012,870,Prior Assessment Test,90,"[1, 0, 0, 0, 0]"
10013,870,AT59,13,"{0: 1, 4: 1}"
10014,870,26,45,
10015,870,AT53,49,"{0: 2, 1: 1, 4: 1}"
10016,870,44,25,
10017,870,40,19,
10018,870,31,34,
10019,870,48,38,
10020,870,14,5,
10021,870,8,17,
10022,870,AT56,24,"{0: 4, 2: 0}"
10023,870,Final Exam,90,"[4, 3, 0, 1, 4]"
10024,871,Prior Assessment Test,90,"[1, 1, 0, 0, 1]"
10025,871,AT65,14,"{0: 1, 1: 2, 4: 1}"
10026,871,39,4,
10027,871,39,52,
10028,871,AT65,18,"{0: 2, 1: 4, 4: 1}"
10029,871,8,10,
10030,871,36,8,
10031,871,AT59,2,"{0: 4, 4: 4}"
10032,871,39,10,
10033,871,47,5,
10034,871,Final Exam,90,"[4, 4, 2, 0, 4]"
10035,872,Prior Assessment Test,90,"[1, 0, 0, 1, 1]"
10036,872,AT53,46,"{0: 1, 1: 1, 4: 1}"
10037,872,AT52,16,"{1: 1, 2: 1}"
10038,872,AT62,56,"{0: 1, 2: 2, 3: 1}"
10039,872,22,30,
10040,872,AT52,54,"{1: 3, 2: 3}"
10041,872,AT62,7,"{0: 1, 2: 3, 3: 4}"
10042,872,11,26,
10043,872,32,48,
10044,872,25,2,
10045,872,2,16,
10046,872,9,19,
10047,872,48,15,
10048,872,Final Exam,90,"[2, 4, 4, 4, 4]"
10049,873,Prior Assessment Test,90,"[0, 2, 1, 1, 1]"
10050,873,46,8,
10051,873,AT55,34,"{2: 1, 4: 4}"
10052,873,47,16,
10053,873,0,5,
10054,873,AT64,59,"{0: 1, 1: 2, 3: 3}"
10055,873,AT67,22,"{0: 1, 2: 4, 3: 4, 4: 4}"
10056,873,23,15,
10057,873,3,2,
10058,873,26,57,
10059,873,Final Exam,90,"[3, 4, 4, 4, 4]"
10060,874,Prior Assessment Test,90,"[1, 1, 0, 4, 1]"
10061,874,17,48,
10062,874,12,41,
10063,874,23,54,
10064,874,14,19,
10065,874,48,45,
10066,874,AT68,27,"{0: 4, 2: 1, 3: 4, 4: 4}"
10067,874,43,35,
10068,874,12,3,
10069,874,29,32,
10070,874,Final Exam,90,"[4, 4, 4, 4, 4]"
10071,875,Prior Assessment Test,90,"[0, 0, 0, 1, 1]"
10072,875,12,11,
10073,875,44,1,
10074,875,49,59,
10075,875,40,38,
10076,875,31,4,
10077,875,48,13,
10078,875,8,30,
10079,875,AT66,28,"{1: 3, 2: 0, 3: 4, 4: 4}"
10080,875,AT66,10,"{1: 4, 2: 0, 3: 4, 4: 4}"
10081,875,39,48,
10082,875,14,32,
10083,875,32,25,
10084,875,32,7,
10085,875,48,5,
10086,875,Final Exam,90,"[2, 4, 4, 4, 4]"
10087,876,Prior Assessment Test,90,"[1, 0, 1, 0, 0]"
10088,876,31,42,
10089,876,9,40,
10090,876,AT55,36,"{2: 4, 4: 1}"
10091,876,39,9,
10092,876,21,30,
10093,876,9,48,
10094,876,AT57,50,"{1: 2, 2: 4}"
10095,876,38,42,
10096,876,8,55,
10097,876,8,38,
10098,876,18,10,
10099,876,AT60,2,"{0: 4, 1: 4, 2: 4}"
10100,876,Final Exam,90,"[4, 4, 4, 1, 4]"
10101,877,Prior Assessment Test,90,"[0, 1, 0, 1, 0]"
10102,877,40,40,
10103,877,0,10,
10104,877,40,43,
10105,877,33,29,
10106,877,23,18,
10107,877,33,37,
10108,877,AT52,1,"{1: 1, 2: 1}"
10109,877,AT52,30,"{1: 2, 2: 1}"
10110,877,Final Exam,90,"[4, 2, 1, 3, 4]"
10111,878,Prior Assessment Test,90,"[0, 0, 2, 1, 0]"
10112,878,AT62,10,"{0: 2, 2: 3, 3: 1}"
10113,878,21,13,
10114,878,12,28,
10115,878,AT63,52,"{0: 3, 3: 2, 4: 1}"
10116,878,45,31,
10117,878,AT59,45,"{0: 4, 4: 1}"
10118,878,34,24,
10119,878,30,38,
10120,878,34,39,
10121,878,0,1,
10122,878,AT63,56,"{0: 4, 3: 4, 4: 4}"
10123,878,AT53,35,"{0: 4, 1: 1, 4: 4}"
10124,878,27,38,
10125,878,AT65,7,"{0: 4, 1: 4, 4: 4}"
10126,878,Final Exam,90,"[4, 4, 4, 4, 4]"
10127,879,Prior Assessment Test,90,"[0, 3, 0, 0, 1]"
10128,879,41,36,
10129,879,46,54,
10130,879,39,30,
10131,879,9,3,
10132,879,49,40,
10133,879,49,1,
10134,879,26,41,
10135,879,47,13,
10136,879,21,44,
10137,879,21,9,
10138,879,AT64,1,"{0: 3, 1: 4, 3: 3}"
10139,879,48,30,
10140,879,33,14,
10141,879,Final Exam,90,"[4, 4, 4, 4, 4]"
10142,880,Prior Assessment Test,90,"[1, 2, 3, 1, 1]"
10143,880,17,11,
10144,880,17,4,
10145,880,1,9,
10146,880,44,38,
10147,880,4,5,
10148,880,26,45,
10149,880,AT55,15,"{2: 4, 4: 2}"
10150,880,AT51,59,"{2: 4, 3: 2}"
10151,880,Final Exam,90,"[4, 4, 4, 2, 2]"
10152,881,Prior Assessment Test,90,"[0, 1, 0, 0, 0]"
10153,881,49,1,
10154,881,44,3,
10155,881,21,1,
10156,881,40,17,
10157,881,39,2,
10158,881,47,6,
10159,881,48,7,
10160,881,5,19,
10161,881,18,1,
10162,881,32,3,
10163,881,45,16,
10164,881,Final Exam,90,"[4, 4, 4, 1, 4]"
10165,882,Prior Assessment Test,90,"[1, 2, 1, 1, 1]"
10166,882,49,19,
10167,882,12,18,
10168,882,26,41,
10169,882,10,3,
10170,882,Final Exam,90,"[1, 3, 3, 3, 2]"
10171,883,Prior Assessment Test,90,"[0, 1, 0, 0, 2]"
10172,883,44,1,
10173,883,44,18,
10174,883,25,13,
10175,883,8,25,
10176,883,39,18,
10177,883,49,14,
10178,883,45,49,
10179,883,46,21,
10180,883,26,6,
10181,883,Final Exam,90,"[1, 4, 4, 0, 4]"
10182,884,Prior Assessment Test,90,"[0, 0, 0, 1, 0]"
10183,884,AT59,1,"{0: 0, 4: 1}"
10184,884,14,10,
10185,884,12,28,
10186,884,34,3,
10187,884,18,18,
10188,884,26,5,
10189,884,48,11,
10190,884,AT63,4,"{0: 3, 3: 2, 4: 4}"
10191,884,AT53,9,"{0: 3, 1: 1, 4: 4}"
10192,884,30,33,
10193,884,0,30,
10194,884,3,4,
10195,884,AT64,5,"{0: 4, 1: 3, 3: 4}"
10196,884,AT66,5,"{1: 3, 2: 1, 3: 4, 4: 4}"
10197,884,20,43,
10198,884,AT66,53,"{1: 4, 2: 2, 3: 4, 4: 4}"
10199,884,45,14,
10200,884,Final Exam,90,"[4, 4, 3, 4, 4]"
10201,885,Prior Assessment Test,90,"[0, 3, 0, 0, 0]"
10202,885,40,34,
10203,885,39,8,
10204,885,31,23,
10205,885,26,4,
10206,885,17,19,
10207,885,0,1,
10208,885,AT68,56,"{0: 2, 2: 0, 3: 2, 4: 4}"
10209,885,6,40,
10210,885,Final Exam,90,"[2, 4, 1, 4, 4]"
10211,886,Prior Assessment Test,90,"[0, 0, 1, 1, 0]"
10212,886,AT51,48,"{2: 1, 3: 2}"
10213,886,31,16,
10214,886,40,12,
10215,886,10,27,
10216,886,4,10,
10217,886,AT62,31,"{0: 0, 2: 4, 3: 2}"
10218,886,31,60,
10219,886,AT51,1,"{2: 4, 3: 3}"
10220,886,3,44,
10221,886,11,15,
10222,886,10,1,
10223,886,38,46,
10224,886,26,27,
10225,886,17,4,
10226,886,Final Exam,90,"[3, 4, 4, 4, 4]"
10227,887,Prior Assessment Test,90,"[1, 1, 3, 2, 0]"
10228,887,39,41,
10229,887,17,5,
10230,887,AT64,3,"{0: 2, 1: 4, 3: 4}"
10231,887,43,25,
10232,887,17,39,
10233,887,Final Exam,90,"[3, 4, 4, 4, 0]"
10234,888,Prior Assessment Test,90,"[0, 4, 1, 0, 2]"
10235,888,AT63,1,"{0: 0, 3: 0, 4: 3}"
10236,888,49,22,
10237,888,9,15,
10238,888,AT55,2,"{2: 4, 4: 4}"
10239,888,26,39,
10240,888,26,1,
10241,888,48,44,
10242,888,21,7,
10243,888,35,12,
10244,888,AT63,27,"{0: 4, 3: 3, 4: 4}"
10245,888,Final Exam,90,"[4, 4, 4, 3, 4]"
10246,889,Prior Assessment Test,90,"[0, 0, 2, 0, 1]"
10247,889,44,5,
10248,889,47,7,
10249,889,44,43,
10250,889,43,32,
10251,889,40,40,
10252,889,25,31,
10253,889,12,12,
10254,889,AT52,52,"{1: 4, 2: 4}"
10255,889,26,13,
10256,889,48,30,
10257,889,AT56,53,"{0: 3, 2: 4}"
10258,889,AT56,3,"{0: 4, 2: 4}"
10259,889,Final Exam,90,"[4, 4, 4, 1, 4]"
10260,890,Prior Assessment Test,90,"[0, 0, 0, 0, 1]"
10261,890,14,1,
10262,890,AT53,22,"{0: 0, 1: 1, 4: 2}"
10263,890,21,3,
10264,890,34,10,
10265,890,AT63,2,"{0: 0, 3: 1, 4: 4}"
10266,890,14,8,
10267,890,26,19,
10268,890,48,42,
10269,890,41,14,
10270,890,28,2,
10271,890,AT56,26,"{0: 4, 2: 0}"
10272,890,AT68,3,"{0: 4, 2: 0, 3: 2, 4: 4}"
10273,890,3,1,
10274,890,27,20,
10275,890,AT54,54,"{0: 4, 1: 4, 2: 1, 3: 4}"
10276,890,39,21,
10277,890,AT58,7,"{0: 4, 1: 4, 2: 4}"
10278,890,Final Exam,90,"[4, 4, 4, 4, 4]"
10279,891,Prior Assessment Test,90,"[3, 1, 1, 0, 0]"
10280,891,39,4,
10281,891,5,5,
10282,891,AT59,4,"{0: 4, 4: 1}"
10283,891,8,38,
10284,891,9,8,
10285,891,15,38,
10286,891,12,32,
10287,891,10,1,
10288,891,AT60,9,"{0: 4, 1: 4, 2: 4}"
10289,891,Final Exam,90,"[4, 4, 4, 0, 4]"
10290,892,Prior Assessment Test,90,"[0, 1, 1, 0, 0]"
10291,892,AT65,5,"{0: 0, 1: 2, 4: 0}"
10292,892,44,7,
10293,892,43,16,
10294,892,41,3,
10295,892,49,9,
10296,892,31,24,
10297,892,40,55,
10298,892,31,11,
10299,892,18,20,
10300,892,21,10,
10301,892,AT51,6,"{2: 4, 3: 2}"
10302,892,Final Exam,90,"[0, 4, 4, 2, 4]"
10303,893,Prior Assessment Test,90,"[0, 1, 3, 0, 0]"
10304,893,45,42,
10305,893,31,37,
10306,893,44,53,
10307,893,AT55,4,"{2: 4, 4: 2}"
10308,893,41,5,
10309,893,46,36,
