,Student_ID,Action_Types,Action_Time,Cur_Proficiency
44131,3860,12,14,
44132,3860,8,29,
44133,3860,AT30,5,{3: 1}
44134,3860,AT29,15,"{3: 2, 4: 1}"
44135,3860,2,31,
44136,3860,19,42,
44137,3860,AT33,1,"{1: 0, 2: 4, 3: 3, 4: 1}"
44138,3860,11,4,
44139,3860,23,52,
44140,3860,AT25,22,"{1: 2, 2: 4, 3: 4}"
44141,3860,AT34,26,"{0: 4, 1: 3, 2: 4}"
44142,3860,AT28,31,"{0: 4, 1: 3, 2: 4, 4: 2}"
44143,3860,AT27,57,"{0: 4, 1: 4, 2: 4}"
44144,3860,3,4,
44145,3860,Final Exam,90,"[4, 4, 4, 4, 3]"
44146,3861,Prior Assessment Test,90,"[0, 0, 3, 0, 1]"
44147,3861,19,22,
44148,3861,AT25,50,"{1: 1, 2: 4, 3: 0}"
44149,3861,AT26,41,"{0: 0, 1: 3, 2: 4}"
44150,3861,12,19,
44151,3861,7,35,
44152,3861,AT37,1,"{3: 0, 4: 2}"
44153,3861,AT29,31,"{3: 1, 4: 2}"
44154,3861,17,40,
44155,3861,Final Exam,90,"[3, 3, 4, 1, 2]"
44156,3862,Prior Assessment Test,90,"[1, 2, 0, 0, 1]"
44157,3862,6,16,
44158,3862,15,35,
44159,3862,AT36,11,"{0: 2, 1: 4, 4: 1}"
44160,3862,AT33,18,"{1: 4, 2: 1, 3: 1, 4: 2}"
44161,3862,AT27,40,"{0: 4, 1: 4, 2: 1}"
44162,3862,11,4,
44163,3862,4,23,
44164,3862,3,30,
44165,3862,AT36,10,"{0: 4, 1: 4, 4: 4}"
44166,3862,Final Exam,90,"[4, 4, 3, 1, 4]"
44167,3863,Prior Assessment Test,90,"[2, 1, 1, 0, 1]"
44168,3863,15,4,
44169,3863,16,59,
44170,3863,5,24,
44171,3863,AT26,2,"{0: 4, 1: 1, 2: 1}"
44172,3863,20,30,
44173,3863,0,17,
44174,3863,AT26,29,"{0: 4, 1: 1, 2: 4}"
44175,3863,3,40,
44176,3863,AT29,1,"{3: 4, 4: 2}"
44177,3863,AT27,3,"{0: 4, 1: 3, 2: 4}"
44178,3863,Final Exam,90,"[4, 3, 4, 4, 2]"
44179,3864,Prior Assessment Test,90,"[3, 1, 0, 1, 0]"
44180,3864,16,12,
44181,3864,16,24,
44182,3864,AT26,23,"{0: 4, 1: 2, 2: 2}"
44183,3864,23,3,
44184,3864,2,20,
44185,3864,AT31,2,"{0: 4, 4: 1}"
44186,3864,AT38,14,"{1: 3, 2: 3, 3: 4}"
44187,3864,Final Exam,90,"[4, 3, 3, 4, 1]"
44188,3865,Prior Assessment Test,90,"[1, 0, 2, 0, 1]"
44189,3865,AT37,29,"{3: 1, 4: 1}"
44190,3865,AT29,2,"{3: 2, 4: 1}"
44191,3865,23,35,
44192,3865,12,35,
44193,3865,13,53,
44194,3865,15,9,
44195,3865,AT31,9,"{0: 3, 4: 1}"
44196,3865,5,9,
44197,3865,AT26,35,"{0: 4, 1: 1, 2: 3}"
44198,3865,AT36,9,"{0: 4, 1: 1, 4: 3}"
44199,3865,AT35,1,"{1: 2, 2: 3, 3: 4, 4: 3}"
44200,3865,Final Exam,90,"[4, 2, 3, 4, 3]"
44201,3866,Prior Assessment Test,90,"[1, 0, 0, 1, 0]"
44202,3866,11,5,
44203,3866,17,16,
44204,3866,13,27,
44205,3866,17,55,
44206,3866,11,1,
44207,3866,AT31,57,"{0: 4, 4: 1}"
44208,3866,AT37,7,"{3: 3, 4: 1}"
44209,3866,10,22,
44210,3866,1,1,
44211,3866,9,46,
44212,3866,20,58,
44213,3866,11,13,
44214,3866,3,18,
44215,3866,Final Exam,90,"[4, 4, 4, 4, 4]"
44216,3867,Prior Assessment Test,90,"[1, 2, 2, 2, 0]"
44217,3867,AT33,1,"{1: 2, 2: 2, 3: 2, 4: 1}"
44218,3867,AT29,11,"{3: 2, 4: 2}"
44219,3867,AT38,10,"{1: 2, 2: 3, 3: 3}"
44220,3867,AT38,59,"{1: 3, 2: 3, 3: 3}"
44221,3867,AT38,7,"{1: 3, 2: 4, 3: 3}"
44222,3867,20,46,
44223,3867,19,20,
44224,3867,16,6,
44225,3867,Final Exam,90,"[3, 4, 4, 4, 3]"
44226,3868,Prior Assessment Test,90,"[1, 0, 0, 1, 1]"
44227,3868,23,8,
44228,3868,AT26,6,"{0: 1, 1: 1, 2: 1}"
44229,3868,23,13,
44230,3868,16,1,
44231,3868,13,34,
44232,3868,AT29,22,"{3: 4, 4: 2}"
44233,3868,AT27,55,"{0: 3, 1: 1, 2: 2}"
44234,3868,7,56,
44235,3868,AT28,27,"{0: 3, 1: 1, 2: 3, 4: 3}"
44236,3868,Final Exam,90,"[3, 1, 3, 4, 3]"
44237,3869,Prior Assessment Test,90,"[1, 1, 1, 2, 1]"
44238,3869,23,5,
44239,3869,16,7,
44240,3869,12,43,
44241,3869,12,1,
44242,3869,2,25,
44243,3869,8,7,
44244,3869,8,30,
44245,3869,5,19,
44246,3869,Final Exam,90,"[4, 2, 4, 4, 3]"
44247,3870,Prior Assessment Test,90,"[0, 0, 0, 0, 0]"
44248,3870,AT30,26,{3: 1}
44249,3870,AT25,3,"{1: 1, 2: 0, 3: 1}"
44250,3870,AT29,10,"{3: 2, 4: 0}"
44251,3870,AT38,56,"{1: 2, 2: 0, 3: 2}"
44252,3870,AT33,3,"{1: 2, 2: 1, 3: 4, 4: 0}"
44253,3870,0,52,
44254,3870,6,12,
44255,3870,0,26,
44256,3870,7,27,
44257,3870,AT25,47,"{1: 4, 2: 4, 3: 4}"
44258,3870,4,24,
44259,3870,AT39,3,"{1: 4, 4: 2}"
44260,3870,AT27,49,"{0: 2, 1: 4, 2: 4}"
44261,3870,1,15,
44262,3870,AT35,1,"{1: 4, 2: 4, 3: 4, 4: 4}"
44263,3870,Final Exam,90,"[2, 4, 4, 4, 4]"
44264,3871,Prior Assessment Test,90,"[3, 0, 1, 1, 0]"
44265,3871,AT29,36,"{3: 1, 4: 1}"
44266,3871,4,1,
44267,3871,AT35,1,"{1: 0, 2: 2, 3: 1, 4: 2}"
44268,3871,16,37,
44269,3871,20,24,
44270,3871,AT26,1,"{0: 4, 1: 1, 2: 3}"
44271,3871,7,40,
44272,3871,AT28,39,"{0: 4, 1: 1, 2: 4, 4: 4}"
44273,3871,23,15,
44274,3871,AT38,2,"{1: 2, 2: 4, 3: 2}"
44275,3871,AT39,59,"{1: 3, 4: 4}"
44276,3871,Final Exam,90,"[4, 3, 4, 2, 4]"
44277,3872,Prior Assessment Test,90,"[0, 1, 0, 3, 0]"
44278,3872,AT39,5,"{1: 1, 4: 1}"
44279,3872,AT30,30,{3: 4}
44280,3872,AT25,59,"{1: 1, 2: 1, 3: 4}"
44281,3872,AT33,6,"{1: 1, 2: 2, 3: 4, 4: 1}"
44282,3872,10,5,
44283,3872,9,13,
44284,3872,18,22,
44285,3872,Final Exam,90,"[0, 1, 4, 4, 4]"
44286,3873,Prior Assessment Test,90,"[1, 0, 1, 1, 0]"
44287,3873,AT39,5,"{1: 1, 4: 0}"
44288,3873,23,24,
44289,3873,AT34,14,"{0: 1, 1: 3, 2: 2}"
44290,3873,17,41,
44291,3873,10,59,
44292,3873,1,12,
44293,3873,AT34,38,"{0: 3, 1: 4, 2: 2}"
44294,3873,AT34,50,"{0: 4, 1: 4, 2: 2}"
44295,3873,Final Exam,90,"[4, 4, 2, 2, 0]"
44296,3874,Prior Assessment Test,90,"[0, 0, 1, 0, 0]"
44297,3874,15,17,
44298,3874,AT35,33,"{1: 0, 2: 2, 3: 2, 4: 0}"
44299,3874,AT29,55,"{3: 2, 4: 1}"
44300,3874,AT27,36,"{0: 1, 1: 0, 2: 2}"
44301,3874,19,57,
44302,3874,17,13,
44303,3874,15,22,
44304,3874,0,40,
44305,3874,16,56,
44306,3874,16,18,
44307,3874,2,1,
44308,3874,AT36,3,"{0: 4, 1: 3, 4: 2}"
44309,3874,13,21,
44310,3874,22,13,
44311,3874,AT36,58,"{0: 4, 1: 3, 4: 3}"
44312,3874,AT39,53,"{1: 3, 4: 4}"
44313,3874,AT28,1,"{0: 4, 1: 4, 2: 4, 4: 4}"
44314,3874,Final Exam,90,"[4, 4, 4, 4, 4]"
44315,3875,Prior Assessment Test,90,"[1, 1, 2, 0, 0]"
44316,3875,AT27,30,"{0: 2, 1: 1, 2: 2}"
44317,3875,22,26,
44318,3875,AT29,2,"{3: 1, 4: 0}"
44319,3875,AT39,49,"{1: 2, 4: 3}"
44320,3875,17,3,
44321,3875,Final Exam,90,"[2, 4, 2, 1, 3]"
44322,3876,Prior Assessment Test,90,"[0, 1, 1, 0, 0]"
44323,3876,17,29,
44324,3876,2,54,
44325,3876,6,8,
44326,3876,AT39,9,"{1: 4, 4: 0}"
44327,3876,AT32,25,"{0: 3, 1: 4}"
44328,3876,AT30,17,{3: 3}
44329,3876,22,38,
44330,3876,15,28,
44331,3876,AT31,37,"{0: 3, 4: 1}"
44332,3876,12,18,
44333,3876,1,11,
44334,3876,7,28,
44335,3876,18,48,
44336,3876,Final Exam,90,"[4, 4, 4, 4, 2]"
44337,3877,Prior Assessment Test,90,"[0, 3, 2, 2, 0]"
44338,3877,6,16,
44339,3877,2,60,
44340,3877,11,5,
44341,3877,17,2,
44342,3877,24,18,
44343,3877,16,14,
44344,3877,AT26,25,"{0: 3, 1: 4, 2: 3}"
44345,3877,23,31,
44346,3877,12,7,
44347,3877,AT26,55,"{0: 4, 1: 4, 2: 4}"
44348,3877,1,3,
44349,3877,Final Exam,90,"[4, 4, 4, 4, 2]"
44350,3878,Prior Assessment Test,90,"[1, 2, 1, 1, 1]"
44351,3878,AT27,4,"{0: 1, 1: 4, 2: 1}"
44352,3878,2,41,
44353,3878,3,14,
44354,3878,12,21,
44355,3878,12,26,
44356,3878,10,50,
44357,3878,13,18,
44358,3878,AT36,16,"{0: 3, 1: 4, 4: 3}"
44359,3878,10,15,
44360,3878,19,2,
44361,3878,Final Exam,90,"[3, 4, 4, 4, 3]"
44362,3879,Prior Assessment Test,90,"[1, 1, 1, 1, 1]"
44363,3879,11,55,
44364,3879,10,8,
44365,3879,7,1,
44366,3879,24,18,
44367,3879,23,58,
44368,3879,AT39,38,"{1: 2, 4: 2}"
44369,3879,24,52,
44370,3879,AT25,56,"{1: 2, 2: 4, 3: 4}"
44371,3879,18,33,
44372,3879,18,4,
44373,3879,AT27,3,"{0: 4, 1: 3, 2: 4}"
44374,3879,AT38,49,"{1: 4, 2: 4, 3: 4}"
44375,3879,Final Exam,90,"[4, 4, 4, 4, 4]"
44376,3880,Prior Assessment Test,90,"[1, 0, 0, 2, 1]"
44377,3880,12,7,
44378,3880,AT36,24,"{0: 1, 1: 0, 4: 2}"
44379,3880,19,32,
44380,3880,15,44,
44381,3880,15,6,
44382,3880,3,13,
44383,3880,2,7,
44384,3880,AT26,2,"{0: 2, 1: 2, 2: 2}"
44385,3880,AT32,58,"{0: 4, 1: 3}"
44386,3880,AT26,31,"{0: 4, 1: 3, 2: 3}"
44387,3880,Final Exam,90,"[4, 3, 3, 4, 2]"
44388,3881,Prior Assessment Test,90,"[0, 0, 0, 1, 0]"
44389,3881,AT37,3,"{3: 2, 4: 0}"
44390,3881,18,25,
44391,3881,22,5,
44392,3881,1,42,
44393,3881,24,58,
44394,3881,AT39,50,"{1: 2, 4: 2}"
44395,3881,20,9,
44396,3881,AT39,10,"{1: 3, 4: 4}"
44397,3881,AT27,1,"{0: 2, 1: 3, 2: 3}"
44398,3881,9,1,
44399,3881,3,54,
44400,3881,17,26,
44401,3881,Final Exam,90,"[4, 4, 4, 4, 4]"
44402,3882,Prior Assessment Test,90,"[1, 1, 0, 0, 2]"
44403,3882,17,3,
44404,3882,17,8,
44405,3882,23,22,
44406,3882,AT34,3,"{0: 2, 1: 2, 2: 1}"
44407,3882,17,13,
44408,3882,AT33,4,"{1: 2, 2: 1, 3: 2, 4: 4}"
44409,3882,AT32,30,"{0: 2, 1: 4}"
44410,3882,AT26,4,"{0: 3, 1: 4, 2: 1}"
44411,3882,9,4,
44412,3882,Final Exam,90,"[3, 4, 3, 2, 4]"
44413,3883,Prior Assessment Test,90,"[1, 0, 3, 1, 1]"
44414,3883,16,44,
44415,3883,24,10,
44416,3883,12,13,
44417,3883,AT25,1,"{1: 0, 2: 4, 3: 3}"
44418,3883,AT39,31,"{1: 0, 4: 3}"
44419,3883,AT39,3,"{1: 1, 4: 3}"
44420,3883,AT29,31,"{3: 4, 4: 3}"
44421,3883,7,35,
44422,3883,Final Exam,90,"[3, 1, 4, 4, 3]"
44423,3884,Prior Assessment Test,90,"[0, 1, 1, 1, 3]"
44424,3884,23,33,
44425,3884,23,42,
44426,3884,AT29,15,"{3: 3, 4: 3}"
44427,3884,17,36,
44428,3884,4,1,
44429,3884,11,29,
44430,3884,18,5,
44431,3884,18,11,
44432,3884,Final Exam,90,"[0, 4, 3, 4, 4]"
44433,3885,Prior Assessment Test,90,"[0, 0, 0, 1, 0]"
44434,3885,23,1,
44435,3885,23,22,
44436,3885,AT39,1,"{1: 3, 4: 1}"
44437,3885,AT37,9,"{3: 2, 4: 2}"
44438,3885,AT30,48,{3: 4}
44439,3885,AT26,18,"{0: 3, 1: 3, 2: 0}"
44440,3885,Final Exam,90,"[3, 3, 0, 4, 2]"
44441,3886,Prior Assessment Test,90,"[2, 1, 1, 1, 0]"
44442,3886,2,51,
44443,3886,AT25,25,"{1: 3, 2: 1, 3: 1}"
44444,3886,AT39,19,"{1: 3, 4: 1}"
44445,3886,AT32,1,"{0: 3, 1: 4}"
44446,3886,8,13,
44447,3886,0,20,
44448,3886,Final Exam,90,"[4, 4, 2, 1, 1]"
44449,3887,Prior Assessment Test,90,"[1, 0, 2, 0, 1]"
44450,3887,15,31,
44451,3887,AT33,46,"{1: 0, 2: 3, 3: 1, 4: 1}"
44452,3887,2,33,
44453,3887,AT26,33,"{0: 4, 1: 0, 2: 3}"
44454,3887,17,36,
44455,3887,AT25,23,"{1: 2, 2: 3, 3: 1}"
44456,3887,AT33,17,"{1: 2, 2: 4, 3: 1, 4: 1}"
44457,3887,AT25,28,"{1: 4, 2: 4, 3: 2}"
44458,3887,AT28,31,"{0: 4, 1: 4, 2: 4, 4: 4}"
44459,3887,Final Exam,90,"[4, 4, 4, 2, 4]"
44460,3888,Prior Assessment Test,90,"[4, 0, 1, 0, 0]"
44461,3888,AT32,21,"{0: 4, 1: 1}"
44462,3888,12,36,
44463,3888,AT25,19,"{1: 1, 2: 2, 3: 1}"
44464,3888,5,52,
44465,3888,7,11,
44466,3888,21,3,
44467,3888,AT29,36,"{3: 1, 4: 2}"
44468,3888,20,12,
44469,3888,AT35,5,"{1: 2, 2: 4, 3: 3, 4: 4}"
44470,3888,10,12,
44471,3888,Final Exam,90,"[4, 2, 4, 4, 4]"
44472,3889,Prior Assessment Test,90,"[0, 0, 0, 1, 1]"
44473,3889,AT25,28,"{1: 0, 2: 1, 3: 1}"
44474,3889,12,1,
44475,3889,AT36,54,"{0: 2, 1: 0, 4: 1}"
44476,3889,AT25,37,"{1: 0, 2: 3, 3: 2}"
44477,3889,10,7,
44478,3889,AT33,20,"{1: 0, 2: 3, 3: 4, 4: 1}"
44479,3889,AT28,1,"{0: 2, 1: 0, 2: 3, 4: 2}"
44480,3889,24,34,
44481,3889,AT31,7,"{0: 4, 4: 3}"
44482,3889,18,59,
44483,3889,19,8,
44484,3889,AT27,17,"{0: 4, 1: 2, 2: 4}"
44485,3889,Final Exam,90,"[4, 2, 4, 4, 3]"
44486,3890,Prior Assessment Test,90,"[1, 0, 0, 1, 1]"
44487,3890,AT31,43,"{0: 2, 4: 2}"
44488,3890,13,10,
44489,3890,22,4,
44490,3890,20,28,
44491,3890,AT30,7,{3: 3}
44492,3890,10,8,
44493,3890,15,3,
44494,3890,Final Exam,90,"[3, 2, 0, 4, 2]"
44495,3891,Prior Assessment Test,90,"[0, 1, 3, 0, 1]"
44496,3891,AT29,28,"{3: 1, 4: 1}"
44497,3891,AT38,1,"{1: 1, 2: 4, 3: 1}"
44498,3891,AT30,26,{3: 3}
44499,3891,AT38,11,"{1: 2, 2: 4, 3: 3}"
44500,3891,12,22,
44501,3891,AT38,49,"{1: 3, 2: 4, 3: 4}"
44502,3891,Final Exam,90,"[2, 3, 4, 4, 1]"
44503,3892,Prior Assessment Test,90,"[0, 1, 0, 0, 1]"
44504,3892,AT30,6,{3: 1}
44505,3892,AT36,56,"{0: 1, 1: 1, 4: 2}"
44506,3892,AT26,28,"{0: 1, 1: 2, 2: 0}"
44507,3892,AT39,1,"{1: 2, 4: 3}"
44508,3892,AT29,52,"{3: 2, 4: 3}"
44509,3892,24,46,
44510,3892,AT34,35,"{0: 2, 1: 3, 2: 0}"
44511,3892,12,38,
44512,3892,AT32,13,"{0: 3, 1: 4}"
44513,3892,Final Exam,90,"[3, 4, 0, 2, 3]"
44514,3893,Prior Assessment Test,90,"[2, 1, 1, 2, 1]"
44515,3893,AT37,17,"{3: 2, 4: 2}"
44516,3893,23,9,
44517,3893,3,2,
44518,3893,AT33,23,"{1: 1, 2: 3, 3: 3, 4: 2}"
44519,3893,8,36,
44520,3893,15,32,
44521,3893,AT32,31,"{0: 3, 1: 1}"
44522,3893,12,2,
44523,3893,Final Exam,90,"[4, 1, 4, 4, 2]"
44524,3894,Prior Assessment Test,90,"[3, 1, 0, 0, 0]"
44525,3894,AT25,24,"{1: 1, 2: 0, 3: 1}"
44526,3894,13,31,
44527,3894,5,10,
44528,3894,11,3,
44529,3894,AT27,13,"{0: 4, 1: 2, 2: 0}"
44530,3894,AT27,8,"{0: 4, 1: 3, 2: 0}"
44531,3894,AT34,1,"{0: 4, 1: 4, 2: 0}"
44532,3894,4,32,
44533,3894,AT36,22,"{0: 4, 1: 4, 4: 1}"
44534,3894,4,29,
44535,3894,AT26,7,"{0: 4, 1: 4, 2: 3}"
44536,3894,8,21,
44537,3894,5,5,
44538,3894,Final Exam,90,"[4, 4, 4, 4, 4]"
44539,3895,Prior Assessment Test,90,"[1, 1, 0, 1, 0]"
44540,3895,7,58,
44541,3895,AT29,6,"{3: 2, 4: 0}"
44542,3895,18,7,
44543,3895,AT26,14,"{0: 2, 1: 2, 2: 0}"
44544,3895,AT37,4,"{3: 2, 4: 2}"
44545,3895,22,54,
44546,3895,17,2,
44547,3895,AT28,51,"{0: 2, 1: 4, 2: 0, 4: 3}"
44548,3895,6,56,
44549,3895,AT34,1,"{0: 3, 1: 4, 2: 1}"
44550,3895,11,1,
44551,3895,22,11,
44552,3895,AT34,46,"{0: 4, 1: 4, 2: 3}"
44553,3895,AT31,19,"{0: 4, 4: 4}"
44554,3895,2,1,
44555,3895,Final Exam,90,"[4, 4, 4, 4, 4]"
44556,3896,Prior Assessment Test,90,"[0, 1, 2, 0, 1]"
44557,3896,AT33,19,"{1: 1, 2: 3, 3: 0, 4: 1}"
44558,3896,AT38,5,"{1: 2, 2: 3, 3: 0}"
44559,3896,4,2,
44560,3896,22,11,
44561,3896,18,52,
44562,3896,AT29,11,"{3: 4, 4: 2}"
44563,3896,2,42,
44564,3896,9,26,
44565,3896,5,5,
44566,3896,17,19,
44567,3896,7,41,
44568,3896,16,34,
44569,3896,AT35,51,"{1: 4, 2: 4, 3: 4, 4: 4}"
44570,3896,Final Exam,90,"[4, 4, 4, 4, 4]"
44571,3897,Prior Assessment Test,90,"[0, 0, 1, 0, 1]"
44572,3897,AT30,19,{3: 1}
44573,3897,23,1,
44574,3897,3,29,
44575,3897,23,4,
44576,3897,21,5,
44577,3897,2,33,
44578,3897,AT29,27,"{3: 4, 4: 1}"
44579,3897,22,29,
44580,3897,12,43,
44581,3897,7,4,
44582,3897,AT36,2,"{0: 1, 1: 4, 4: 2}"
44583,3897,AT36,28,"{0: 1, 1: 4, 4: 3}"
44584,3897,AT35,43,"{1: 4, 2: 4, 3: 4, 4: 4}"
44585,3897,24,36,
44586,3897,AT27,24,"{0: 3, 1: 4, 2: 4}"
44587,3897,Final Exam,90,"[3, 4, 4, 4, 4]"
44588,3898,Prior Assessment Test,90,"[0, 0, 0, 1, 2]"
44589,3898,AT37,1,"{3: 2, 4: 2}"
44590,3898,13,7,
44591,3898,22,24,
44592,3898,AT33,12,"{1: 2, 2: 0, 3: 3, 4: 3}"
44593,3898,AT39,31,"{1: 3, 4: 3}"
44594,3898,AT34,43,"{0: 1, 1: 3, 2: 0}"
44595,3898,AT36,1,"{0: 1, 1: 4, 4: 4}"
44596,3898,AT33,23,"{1: 4, 2: 1, 3: 3, 4: 4}"
44597,3898,20,60,
44598,3898,AT34,17,"{0: 1, 1: 4, 2: 2}"
44599,3898,9,1,
44600,3898,AT34,30,"{0: 2, 1: 4, 2: 4}"
44601,3898,2,34,
44602,3898,AT34,24,"{0: 4, 1: 4, 2: 4}"
44603,3898,Final Exam,90,"[4, 4, 4, 4, 4]"
44604,3899,Prior Assessment Test,90,"[1, 0, 0, 0, 1]"
44605,3899,23,58,
44606,3899,AT37,35,"{3: 1, 4: 1}"
44607,3899,16,20,
44608,3899,AT29,34,"{3: 3, 4: 2}"
44609,3899,20,34,
44610,3899,19,29,
44611,3899,10,6,
44612,3899,5,14,
44613,3899,16,4,
44614,3899,AT39,22,"{1: 4, 4: 4}"
44615,3899,18,39,
44616,3899,AT33,2,"{1: 4, 2: 2, 3: 4, 4: 4}"
44617,3899,AT25,8,"{1: 4, 2: 3, 3: 4}"
44618,3899,Final Exam,90,"[4, 4, 3, 4, 4]"
44619,3900,Prior Assessment Test,90,"[2, 2, 1, 1, 1]"
44620,3900,AT30,38,{3: 3}
44621,3900,AT36,9,"{0: 3, 1: 2, 4: 1}"
44622,3900,AT36,1,"{0: 3, 1: 2, 4: 3}"
44623,3900,Final Exam,90,"[3, 2, 1, 3, 3]"
44624,3901,Prior Assessment Test,90,"[0, 0, 1, 0, 1]"
44625,3901,23,57,
44626,3901,0,11,
44627,3901,17,1,
44628,3901,AT26,6,"{0: 0, 1: 2, 2: 3}"
44629,3901,AT29,2,"{3: 1, 4: 2}"
44630,3901,AT35,5,"{1: 3, 2: 3, 3: 1, 4: 2}"
44631,3901,11,5,
44632,3901,13,22,
44633,3901,AT39,1,"{1: 4, 4: 2}"
44634,3901,12,53,
44635,3901,AT39,15,"{1: 4, 4: 3}"
44636,3901,12,34,
44637,3901,Final Exam,90,"[3, 4, 4, 4, 3]"
44638,3902,Prior Assessment Test,90,"[1, 1, 1, 2, 1]"
44639,3902,23,11,
44640,3902,12,3,
44641,3902,17,6,
44642,3902,17,6,
44643,3902,9,48,
44644,3902,AT27,26,"{0: 2, 1: 3, 2: 2}"
44645,3902,7,7,
44646,3902,Final Exam,90,"[2, 3, 3, 4, 3]"
44647,3903,Prior Assessment Test,90,"[1, 1, 1, 1, 0]"
44648,3903,AT37,4,"{3: 2, 4: 0}"
44649,3903,AT30,15,{3: 3}
44650,3903,16,22,
44651,3903,16,5,
44652,3903,AT26,42,"{0: 2, 1: 3, 2: 1}"
44653,3903,AT36,12,"{0: 2, 1: 4, 4: 2}"
44654,3903,19,20,
44655,3903,6,39,
44656,3903,4,4,
44657,3903,Final Exam,90,"[4, 4, 1, 4, 3]"
44658,3904,Prior Assessment Test,90,"[1, 3, 0, 1, 1]"
44659,3904,AT34,48,"{0: 2, 1: 4, 2: 0}"
44660,3904,AT29,47,"{3: 2, 4: 1}"
44661,3904,AT31,55,"{0: 2, 4: 2}"
44662,3904,AT28,4,"{0: 2, 1: 4, 2: 0, 4: 3}"
44663,3904,10,4,
44664,3904,6,51,
44665,3904,AT39,7,"{1: 4, 4: 4}"
44666,3904,19,13,
44667,3904,2,38,
44668,3904,12,12,
44669,3904,12,17,
44670,3904,Final Exam,90,"[4, 4, 3, 4, 4]"
44671,3905,Prior Assessment Test,90,"[1, 1, 2, 0, 0]"
44672,3905,8,4,
44673,3905,AT28,3,"{0: 2, 1: 1, 2: 2, 4: 1}"
44674,3905,8,4,
44675,3905,15,38,
44676,3905,7,18,
44677,3905,5,2,
44678,3905,8,54,
44679,3905,AT32,43,"{0: 4, 1: 2}"
44680,3905,Final Exam,90,"[4, 2, 4, 1, 1]"
44681,3906,Prior Assessment Test,90,"[1, 1, 0, 0, 0]"
44682,3906,23,1,
44683,3906,AT29,3,"{3: 1, 4: 2}"
44684,3906,13,13,
44685,3906,12,58,
44686,3906,AT37,10,"{3: 2, 4: 3}"
44687,3906,20,27,
44688,3906,3,8,
44689,3906,AT32,11,"{0: 3, 1: 1}"
44690,3906,AT29,23,"{3: 3, 4: 4}"
44691,3906,11,51,
44692,3906,24,20,
44693,3906,AT27,1,"{0: 4, 1: 2, 2: 3}"
44694,3906,AT27,5,"{0: 4, 1: 4, 2: 3}"
44695,3906,Final Exam,90,"[4, 4, 3, 3, 4]"
44696,3907,Prior Assessment Test,90,"[2, 2, 0, 0, 1]"
44697,3907,AT26,27,"{0: 2, 1: 3, 2: 0}"
44698,3907,AT25,43,"{1: 4, 2: 0, 3: 0}"
44699,3907,AT25,32,"{1: 4, 2: 0, 3: 1}"
44700,3907,AT26,7,"{0: 3, 1: 4, 2: 0}"
44701,3907,22,3,
44702,3907,5,8,
44703,3907,4,17,
44704,3907,1,8,
44705,3907,0,26,
44706,3907,AT38,31,"{1: 4, 2: 4, 3: 4}"
44707,3907,Final Exam,90,"[4, 4, 4, 4, 1]"
44708,3908,Prior Assessment Test,90,"[1, 0, 0, 0, 0]"
44709,3908,AT29,10,"{3: 1, 4: 0}"
44710,3908,AT30,51,{3: 2}
44711,3908,AT30,19,{3: 3}
44712,3908,22,52,
44713,3908,22,1,
44714,3908,1,12,
44715,3908,AT33,24,"{1: 1, 2: 4, 3: 4, 4: 0}"
44716,3908,21,9,
44717,3908,16,1,
44718,3908,AT26,27,"{0: 4, 1: 1, 2: 4}"
44719,3908,AT38,51,"{1: 4, 2: 4, 3: 4}"
44720,3908,18,2,
44721,3908,Final Exam,90,"[4, 4, 4, 4, 3]"
44722,3909,Prior Assessment Test,90,"[3, 1, 1, 1, 0]"
44723,3909,AT32,56,"{0: 4, 1: 1}"
44724,3909,17,20,
44725,3909,AT27,1,"{0: 4, 1: 3, 2: 1}"
44726,3909,AT31,25,"{0: 4, 4: 1}"
44727,3909,23,17,
44728,3909,16,33,
44729,3909,22,12,
44730,3909,12,45,
44731,3909,18,4,
44732,3909,8,23,
44733,3909,16,9,
44734,3909,AT28,50,"{0: 4, 1: 4, 2: 4, 4: 3}"
44735,3909,Final Exam,90,"[4, 4, 4, 3, 3]"
44736,3910,Prior Assessment Test,90,"[0, 0, 1, 0, 2]"
44737,3910,3,49,
44738,3910,AT27,46,"{0: 1, 1: 1, 2: 2}"
44739,3910,0,1,
44740,3910,AT33,10,"{1: 1, 2: 3, 3: 3, 4: 2}"
44741,3910,7,59,
44742,3910,21,25,
44743,3910,22,3,
44744,3910,1,45,
44745,3910,7,12,
44746,3910,AT28,36,"{0: 4, 1: 2, 2: 4, 4: 2}"
44747,3910,AT31,39,"{0: 4, 4: 3}"
44748,3910,AT34,23,"{0: 4, 1: 3, 2: 4}"
44749,3910,14,14,
44750,3910,Final Exam,90,"[4, 3, 4, 4, 4]"
44751,3911,Prior Assessment Test,90,"[1, 0, 2, 1, 0]"
44752,3911,AT29,13,"{3: 2, 4: 0}"
44753,3911,4,44,
44754,3911,13,25,
44755,3911,7,12,
44756,3911,24,10,
44757,3911,19,36,
44758,3911,24,18,
44759,3911,AT29,10,"{3: 4, 4: 0}"
44760,3911,AT28,27,"{0: 4, 1: 1, 2: 4, 4: 0}"
44761,3911,Final Exam,90,"[4, 1, 4, 4, 0]"
44762,3912,Prior Assessment Test,90,"[1, 2, 2, 0, 0]"
44763,3912,2,33,
44764,3912,0,58,
44765,3912,0,28,
