Student_ID,Action_Types,Cur_Proficiency
4517,AT12,"{2: 1, 3: 1, 4: 2}"
4517,AT17,"{0: 2, 1: 0, 3: 1}"
4517,AT18,"{1: 0, 2: 1, 3: 1}"
4517,AT18,"{1: 1, 2: 2, 3: 1}"
4517,AT18,"{1: 1, 2: 2, 3: 1}"
4517,AT18,"{1: 1, 2: 2, 3: 1}"
4517,AT17,"{0: 2, 1: 2, 3: 2}"
4517,Final Exam,"[2, 2, 2, 2, 2]"
4518,Prior Assessment Test,"[1, 0, 0, 0, 1]"
4518,AT18,"{1: 0, 2: 0, 3: 0}"
4518,5,{}
4518,9,{}
4518,AT12,"{2: 1, 3: 0, 4: 1}"
4518,AT12,"{2: 2, 3: 1, 4: 2}"
4518,AT17,"{0: 2, 1: 2, 3: 2}"
4518,Final Exam,"[2, 2, 2, 2, 2]"
4519,Prior Assessment Test,"[1, 0, 0, 0, 1]"
4519,AT17,"{0: 2, 1: 1, 3: 2}"
4519,AT13,{1: 1}
4519,6,{}
4519,AT18,"{1: 1, 2: 0, 3: 2}"
4519,AT18,"{1: 1, 2: 1, 3: 2}"
4519,AT13,{1: 2}
4519,AT12,"{2: 2, 3: 2, 4: 2}"
4519,Final Exam,"[2, 2, 2, 2, 2]"
4520,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4520,AT19,"{0: 0, 1: 1}"
4520,5,{}
4520,AT18,"{1: 2, 2: 2, 3: 1}"
4520,AT12,"{2: 2, 3: 2, 4: 1}"
4520,1,{}
4520,6,{}
4520,AT14,{4: 2}
4520,AT17,"{0: 0, 1: 2, 3: 2}"
4520,Final Exam,"[0, 2, 2, 2, 2]"
4521,Prior Assessment Test,"[0, 0, 0, 1, 0]"
4521,5,{}
4521,AT19,"{0: 1, 1: 2}"
4521,10,{}
4521,1,{}
4521,AT12,"{2: 2, 3: 1, 4: 1}"
4521,AT20,{4: 2}
4521,AT17,"{0: 2, 1: 2, 3: 2}"
4521,Final Exam,"[2, 2, 2, 2, 2]"
4522,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4522,AT17,"{0: 1, 1: 0, 3: 0}"
4522,AT20,{4: 0}
4522,AT17,"{0: 1, 1: 1, 3: 0}"
4522,AT12,"{2: 0, 3: 1, 4: 0}"
4522,AT18,"{1: 2, 2: 0, 3: 2}"
4522,AT12,"{2: 0, 3: 2, 4: 0}"
4522,AT12,"{2: 2, 3: 2, 4: 0}"
4522,AT19,"{0: 2, 1: 2}"
4522,Final Exam,"[2, 2, 2, 2, 0]"
4523,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4523,AT17,"{0: 1, 1: 1, 3: 1}"
4523,AT17,"{0: 2, 1: 2, 3: 2}"
4523,AT12,"{2: 1, 3: 2, 4: 1}"
4523,10,{}
4523,10,{}
4523,10,{}
4523,AT12,"{2: 2, 3: 2, 4: 2}"
4523,Final Exam,"[2, 2, 2, 2, 2]"
4524,Prior Assessment Test,"[1, 1, 0, 0, 0]"
4524,AT13,{1: 2}
4524,AT12,"{2: 1, 3: 0, 4: 1}"
4524,1,{}
4524,AT12,"{2: 2, 3: 1, 4: 2}"
4524,AT17,"{0: 2, 1: 2, 3: 1}"
4524,7,{}
4524,AT12,"{2: 2, 3: 2, 4: 2}"
4524,Final Exam,"[2, 2, 2, 2, 2]"
4525,Prior Assessment Test,"[0, 1, 0, 1, 0]"
4525,AT18,"{1: 2, 2: 0, 3: 1}"
4525,AT17,"{0: 0, 1: 2, 3: 2}"
4525,AT12,"{2: 1, 3: 2, 4: 0}"
4525,9,{}
4525,1,{}
4525,10,{}
4525,AT16,{2: 2}
4525,AT19,"{0: 1, 1: 2}"
4525,Final Exam,"[1, 2, 2, 2, 1]"
4526,Prior Assessment Test,"[0, 1, 1, 0, 0]"
4526,AT17,"{0: 1, 1: 2, 3: 0}"
4526,AT16,{2: 1}
4526,AT12,"{2: 2, 3: 2, 4: 2}"
4526,1,{}
4526,AT17,"{0: 2, 1: 2, 3: 2}"
4526,Final Exam,"[2, 2, 2, 2, 2]"
4527,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4527,AT17,"{0: 0, 1: 0, 3: 0}"
4527,8,{}
4527,AT17,"{0: 0, 1: 0, 3: 0}"
4527,AT19,"{0: 1, 1: 2}"
4527,3,{}
4527,AT17,"{0: 2, 1: 2, 3: 1}"
4527,AT12,"{2: 1, 3: 1, 4: 0}"
4527,AT12,"{2: 1, 3: 2, 4: 1}"
4527,Final Exam,"[2, 2, 1, 2, 1]"
4528,Prior Assessment Test,"[0, 1, 0, 0, 0]"
4528,5,{}
4528,AT18,"{1: 2, 2: 1, 3: 1}"
4528,AT17,"{0: 0, 1: 2, 3: 1}"
4528,AT17,"{0: 1, 1: 2, 3: 2}"
4528,10,{}
4528,2,{}
4528,AT17,"{0: 2, 1: 2, 3: 2}"
4528,AT12,"{2: 2, 3: 2, 4: 2}"
4528,Final Exam,"[2, 2, 2, 2, 2]"
4529,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4529,AT13,{1: 1}
4529,AT17,"{0: 2, 1: 2, 3: 0}"
4529,AT12,"{2: 0, 3: 1, 4: 0}"
4529,AT12,"{2: 0, 3: 1, 4: 0}"
4529,AT12,"{2: 1, 3: 2, 4: 1}"
4529,10,{}
4529,AT12,"{2: 2, 3: 2, 4: 2}"
4529,Final Exam,"[2, 2, 2, 2, 2]"
4530,Prior Assessment Test,"[0, 0, 0, 0, 2]"
4530,AT12,"{2: 2, 3: 2, 4: 2}"
4530,AT17,"{0: 1, 1: 1, 3: 2}"
4530,AT17,"{0: 2, 1: 1, 3: 2}"
4530,AT17,"{0: 2, 1: 2, 3: 2}"
4530,Final Exam,"[2, 2, 2, 2, 2]"
4531,Prior Assessment Test,"[1, 0, 1, 0, 0]"
4531,5,{}
4531,AT12,"{2: 2, 3: 0, 4: 0}"
4531,AT19,"{0: 2, 1: 2}"
4531,AT12,"{2: 2, 3: 1, 4: 1}"
4531,AT12,"{2: 2, 3: 2, 4: 2}"
4531,Final Exam,"[2, 2, 2, 2, 2]"
4532,Prior Assessment Test,"[0, 1, 0, 0, 0]"
4532,AT17,"{0: 1, 1: 1, 3: 0}"
4532,5,{}
4532,AT17,"{0: 2, 1: 2, 3: 1}"
4532,AT12,"{2: 1, 3: 2, 4: 0}"
4532,10,{}
4532,10,{}
4532,10,{}
4532,AT12,"{2: 2, 3: 2, 4: 2}"
4532,Final Exam,"[2, 2, 2, 2, 2]"
4533,Prior Assessment Test,"[0, 0, 1, 0, 0]"
4533,AT12,"{2: 1, 3: 1, 4: 1}"
4533,AT19,"{0: 0, 1: 0}"
4533,5,{}
4533,AT17,"{0: 0, 1: 0, 3: 1}"
4533,AT12,"{2: 2, 3: 2, 4: 2}"
4533,AT19,"{0: 1, 1: 1}"
4533,AT19,"{0: 2, 1: 2}"
4533,Final Exam,"[2, 2, 2, 2, 2]"
4534,Prior Assessment Test,"[1, 0, 0, 0, 1]"
4534,AT12,"{2: 2, 3: 2, 4: 2}"
4534,AT19,"{0: 1, 1: 0}"
4534,AT17,"{0: 2, 1: 2, 3: 2}"
4534,Final Exam,"[2, 2, 2, 2, 2]"
4535,Prior Assessment Test,"[0, 0, 0, 1, 1]"
4535,AT20,{4: 2}
4535,AT18,"{1: 2, 2: 1, 3: 2}"
4535,1,{}
4535,1,{}
4535,AT12,"{2: 2, 3: 2, 4: 2}"
4535,1,{}
4535,AT17,"{0: 2, 1: 2, 3: 2}"
4535,Final Exam,"[2, 2, 2, 2, 2]"
4536,Prior Assessment Test,"[0, 0, 1, 0, 0]"
4536,3,{}
4536,6,{}
4536,AT19,"{0: 1, 1: 1}"
4536,AT19,"{0: 1, 1: 1}"
4536,AT13,{1: 2}
4536,AT17,"{0: 1, 1: 2, 3: 0}"
4536,AT12,"{2: 2, 3: 1, 4: 2}"
4536,AT17,"{0: 1, 1: 2, 3: 1}"
4536,Final Exam,"[1, 2, 2, 1, 2]"
4537,Prior Assessment Test,"[0, 1, 0, 0, 0]"
4537,AT18,"{1: 1, 2: 0, 3: 0}"
4537,3,{}
4537,AT18,"{1: 2, 2: 0, 3: 1}"
4537,1,{}
4537,AT18,"{1: 2, 2: 2, 3: 2}"
4537,AT20,{4: 1}
4537,AT14,{4: 2}
4537,AT17,"{0: 2, 1: 2, 3: 2}"
4537,Final Exam,"[2, 2, 2, 2, 2]"
4538,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4538,1,{}
4538,9,{}
4538,AT14,{4: 1}
4538,3,{}
4538,AT20,{4: 2}
4538,AT17,"{0: 2, 1: 1, 3: 1}"
4538,AT18,"{1: 2, 2: 1, 3: 2}"
4538,5,{}
4538,Final Exam,"[2, 2, 2, 2, 2]"
4539,Prior Assessment Test,"[2, 1, 0, 0, 0]"
4539,AT12,"{2: 0, 3: 1, 4: 2}"
4539,AT18,"{1: 1, 2: 1, 3: 1}"
4539,AT18,"{1: 2, 2: 2, 3: 2}"
4539,Final Exam,"[2, 2, 2, 2, 2]"
4540,Prior Assessment Test,"[0, 1, 0, 1, 0]"
4540,AT18,"{1: 1, 2: 0, 3: 1}"
4540,AT17,"{0: 2, 1: 1, 3: 2}"
4540,10,{}
4540,AT18,"{1: 1, 2: 1, 3: 2}"
4540,5,{}
4540,10,{}
4540,AT18,"{1: 2, 2: 2, 3: 2}"
4540,AT14,{4: 2}
4540,Final Exam,"[2, 2, 2, 2, 2]"
4541,Prior Assessment Test,"[0, 0, 1, 0, 0]"
4541,AT19,"{0: 2, 1: 2}"
4541,AT12,"{2: 2, 3: 2, 4: 2}"
4541,Final Exam,"[2, 2, 2, 2, 2]"
4542,Prior Assessment Test,"[0, 0, 0, 0, 1]"
4542,AT12,"{2: 0, 3: 1, 4: 2}"
4542,AT18,"{1: 2, 2: 2, 3: 2}"
4542,3,{}
4542,AT19,"{0: 2, 1: 2}"
4542,Final Exam,"[2, 2, 2, 2, 2]"
4543,Prior Assessment Test,"[0, 0, 0, 1, 0]"
4543,AT17,"{0: 0, 1: 1, 3: 2}"
4543,AT19,"{0: 1, 1: 2}"
4543,10,{}
4543,10,{}
4543,10,{}
4543,10,{}
4543,AT12,"{2: 2, 3: 2, 4: 2}"
4543,AT19,"{0: 1, 1: 2}"
4543,Final Exam,"[1, 2, 2, 2, 2]"
4544,Prior Assessment Test,"[0, 1, 1, 0, 0]"
4544,AT15,{2: 1}
4544,10,{}
4544,AT19,"{0: 0, 1: 1}"
4544,AT19,"{0: 0, 1: 1}"
4544,AT17,"{0: 0, 1: 1, 3: 0}"
4544,AT12,"{2: 1, 3: 1, 4: 2}"
4544,AT17,"{0: 0, 1: 1, 3: 1}"
4544,AT17,"{0: 0, 1: 1, 3: 2}"
4544,Final Exam,"[0, 1, 1, 2, 2]"
4545,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4545,AT12,"{2: 0, 3: 2, 4: 0}"
4545,1,{}
4545,AT14,{4: 2}
4545,5,{}
4545,5,{}
4545,3,{}
4545,AT19,"{0: 2, 1: 2}"
4545,AT15,{2: 2}
4545,Final Exam,"[2, 2, 2, 2, 2]"
4546,Prior Assessment Test,"[0, 1, 1, 0, 0]"
4546,AT12,"{2: 1, 3: 0, 4: 0}"
4546,AT14,{4: 1}
4546,AT18,"{1: 1, 2: 1, 3: 0}"
4546,AT12,"{2: 2, 3: 1, 4: 1}"
4546,AT18,"{1: 1, 2: 2, 3: 1}"
4546,AT14,{4: 2}
4546,AT17,"{0: 0, 1: 1, 3: 1}"
4546,AT17,"{0: 0, 1: 1, 3: 1}"
4546,Final Exam,"[0, 1, 2, 1, 2]"
4547,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4547,AT18,"{1: 1, 2: 1, 3: 0}"
4547,2,{}
4547,AT18,"{1: 2, 2: 2, 3: 2}"
4547,1,{}
4547,1,{}
4547,3,{}
4547,1,{}
4547,1,{}
4547,Final Exam,"[2, 2, 2, 2, 0]"
4548,Prior Assessment Test,"[1, 1, 2, 0, 0]"
4548,AT17,"{0: 2, 1: 2, 3: 0}"
4548,AT12,"{2: 2, 3: 0, 4: 0}"
4548,AT12,"{2: 2, 3: 0, 4: 0}"
4548,AT12,"{2: 2, 3: 0, 4: 0}"
4548,AT12,"{2: 2, 3: 1, 4: 0}"
4548,AT12,"{2: 2, 3: 2, 4: 1}"
4548,AT14,{4: 2}
4548,Final Exam,"[2, 2, 2, 2, 2]"
4549,Prior Assessment Test,"[0, 0, 0, 1, 0]"
4549,AT18,"{1: 1, 2: 2, 3: 2}"
4549,3,{}
4549,AT13,{1: 2}
4549,3,{}
4549,AT20,{4: 1}
4549,6,{}
4549,AT14,{4: 2}
4549,AT19,"{0: 2, 1: 2}"
4549,Final Exam,"[2, 2, 2, 2, 2]"
4550,Prior Assessment Test,"[1, 0, 2, 1, 0]"
4550,AT17,"{0: 1, 1: 0, 3: 1}"
4550,AT17,"{0: 2, 1: 0, 3: 2}"
4550,AT19,"{0: 2, 1: 1}"
4550,AT20,{4: 1}
4550,AT20,{4: 2}
4550,AT17,"{0: 2, 1: 2, 3: 2}"
4550,Final Exam,"[2, 2, 2, 2, 2]"
4551,Prior Assessment Test,"[0, 0, 0, 1, 0]"
4551,AT12,"{2: 2, 3: 2, 4: 2}"
4551,AT19,"{0: 1, 1: 1}"
4551,AT19,"{0: 1, 1: 1}"
4551,AT19,"{0: 2, 1: 2}"
4551,Final Exam,"[2, 2, 2, 2, 2]"
4552,Prior Assessment Test,"[1, 0, 0, 1, 0]"
4552,AT19,"{0: 1, 1: 0}"
4552,AT18,"{1: 0, 2: 0, 3: 1}"
4552,AT18,"{1: 0, 2: 0, 3: 1}"
4552,5,{}
4552,AT17,"{0: 2, 1: 1, 3: 2}"
4552,AT13,{1: 2}
4552,AT12,"{2: 1, 3: 2, 4: 0}"
4552,AT12,"{2: 1, 3: 2, 4: 0}"
4552,Final Exam,"[2, 2, 1, 2, 0]"
4553,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4553,AT12,"{2: 1, 3: 0, 4: 0}"
4553,AT17,"{0: 0, 1: 0, 3: 0}"
4553,AT17,"{0: 0, 1: 0, 3: 0}"
4553,5,{}
4553,AT19,"{0: 0, 1: 0}"
4553,AT17,"{0: 1, 1: 0, 3: 0}"
4553,3,{}
4553,AT12,"{2: 2, 3: 0, 4: 2}"
4553,Final Exam,"[2, 0, 2, 0, 2]"
4554,Prior Assessment Test,"[0, 0, 0, 0, 1]"
4554,AT13,{1: 0}
4554,AT18,"{1: 0, 2: 0, 3: 0}"
4554,AT14,{4: 1}
4554,AT12,"{2: 0, 3: 0, 4: 1}"
4554,AT18,"{1: 0, 2: 0, 3: 1}"
4554,AT13,{1: 0}
4554,AT12,"{2: 2, 3: 2, 4: 2}"
4554,AT19,"{0: 1, 1: 1}"
4554,Final Exam,"[1, 1, 2, 2, 2]"
4555,Prior Assessment Test,"[1, 1, 1, 0, 0]"
4555,10,{}
4555,1,{}
4555,AT12,"{2: 2, 3: 1, 4: 2}"
4555,AT17,"{0: 2, 1: 1, 3: 1}"
4555,AT18,"{1: 2, 2: 2, 3: 2}"
4555,Final Exam,"[2, 2, 2, 2, 2]"
4556,Prior Assessment Test,"[0, 1, 0, 0, 0]"
4556,AT17,"{0: 0, 1: 1, 3: 0}"
4556,AT17,"{0: 0, 1: 1, 3: 1}"
4556,3,{}
4556,AT17,"{0: 2, 1: 2, 3: 2}"
4556,AT12,"{2: 0, 3: 2, 4: 2}"
4556,AT16,{2: 0}
4556,8,{}
4556,AT15,{2: 0}
4556,Final Exam,"[2, 2, 0, 2, 2]"
4557,Prior Assessment Test,"[0, 1, 0, 0, 1]"
4557,6,{}
4557,AT17,"{0: 1, 1: 1, 3: 0}"
4557,AT19,"{0: 2, 1: 1}"
4557,AT18,"{1: 2, 2: 0, 3: 0}"
4557,AT12,"{2: 0, 3: 0, 4: 2}"
4557,AT18,"{1: 2, 2: 0, 3: 0}"
4557,AT12,"{2: 1, 3: 0, 4: 2}"
4557,AT18,"{1: 2, 2: 1, 3: 0}"
4557,Final Exam,"[2, 2, 1, 0, 2]"
4558,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4558,10,{}
4558,AT12,"{2: 2, 3: 1, 4: 2}"
4558,AT17,"{0: 0, 1: 0, 3: 1}"
4558,AT17,"{0: 0, 1: 1, 3: 2}"
4558,AT17,"{0: 1, 1: 2, 3: 2}"
4558,3,{}
4558,1,{}
4558,3,{}
4558,Final Exam,"[2, 2, 2, 2, 2]"
4559,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4559,AT12,"{2: 1, 3: 2, 4: 2}"
4559,8,{}
4559,5,{}
4559,AT18,"{1: 1, 2: 2, 3: 2}"
4559,AT19,"{0: 2, 1: 2}"
4559,Final Exam,"[2, 2, 2, 2, 2]"
4560,Prior Assessment Test,"[1, 0, 0, 1, 0]"
4560,10,{}
4560,AT19,"{0: 1, 1: 0}"
4560,6,{}
4560,AT14,{4: 1}
4560,AT17,"{0: 2, 1: 0, 3: 2}"
4560,10,{}
4560,AT19,"{0: 2, 1: 1}"
4560,AT18,"{1: 2, 2: 2, 3: 2}"
4560,Final Exam,"[2, 2, 2, 2, 2]"
4561,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4561,AT18,"{1: 1, 2: 2, 3: 2}"
4561,AT19,"{0: 2, 1: 2}"
4561,AT14,{4: 0}
4561,10,{}
4561,AT14,{4: 2}
4561,Final Exam,"[2, 2, 2, 2, 2]"
4562,Prior Assessment Test,"[1, 0, 0, 1, 0]"
4562,AT18,"{1: 0, 2: 1, 3: 2}"
4562,6,{}
4562,AT18,"{1: 0, 2: 2, 3: 2}"
4562,AT17,"{0: 2, 1: 1, 3: 2}"
4562,AT13,{1: 2}
4562,6,{}
4562,AT20,{4: 1}
4562,AT14,{4: 1}
4562,Final Exam,"[2, 2, 2, 2, 1]"
4563,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4563,AT18,"{1: 2, 2: 2, 3: 2}"
4563,AT20,{4: 0}
4563,3,{}
4563,6,{}
4563,6,{}
4563,1,{}
4563,AT14,{4: 2}
4563,3,{}
4563,Final Exam,"[2, 2, 2, 2, 2]"
4564,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4564,AT12,"{2: 0, 3: 1, 4: 1}"
4564,AT19,"{0: 2, 1: 0}"
4564,AT18,"{1: 1, 2: 0, 3: 1}"
4564,AT12,"{2: 0, 3: 2, 4: 1}"
4564,5,{}
4564,AT13,{1: 2}
4564,10,{}
4564,AT12,"{2: 2, 3: 2, 4: 2}"
4564,Final Exam,"[2, 2, 2, 2, 2]"
4565,Prior Assessment Test,"[0, 0, 0, 0, 1]"
4565,AT17,"{0: 1, 1: 2, 3: 1}"
4565,3,{}
4565,AT12,"{2: 0, 3: 1, 4: 1}"
4565,AT12,"{2: 1, 3: 2, 4: 2}"
4565,AT17,"{0: 2, 1: 2, 3: 2}"
4565,8,{}
4565,AT16,{2: 2}
4565,Final Exam,"[2, 2, 2, 2, 2]"
4566,Prior Assessment Test,"[0, 0, 1, 0, 0]"
4566,AT19,"{0: 0, 1: 0}"
4566,10,{}
4566,AT17,"{0: 0, 1: 0, 3: 0}"
4566,AT17,"{0: 2, 1: 2, 3: 1}"
4566,AT12,"{2: 2, 3: 2, 4: 2}"
4566,Final Exam,"[2, 2, 2, 2, 2]"
4567,Prior Assessment Test,"[1, 0, 0, 0, 1]"
4567,1,{}
4567,AT17,"{0: 1, 1: 1, 3: 1}"
4567,AT12,"{2: 0, 3: 1, 4: 1}"
4567,AT19,"{0: 1, 1: 1}"
4567,AT12,"{2: 0, 3: 1, 4: 1}"
4567,AT17,"{0: 1, 1: 1, 3: 1}"
4567,AT17,"{0: 1, 1: 1, 3: 1}"
4567,AT12,"{2: 0, 3: 1, 4: 2}"
4567,Final Exam,"[1, 1, 0, 1, 2]"
4568,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4568,AT12,"{2: 0, 3: 0, 4: 0}"
4568,3,{}
4568,AT18,"{1: 2, 2: 2, 3: 1}"
4568,AT12,"{2: 2, 3: 2, 4: 2}"
4568,AT19,"{0: 2, 1: 2}"
4568,Final Exam,"[2, 2, 2, 2, 2]"
4569,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4569,AT17,"{0: 2, 1: 2, 3: 2}"
4569,10,{}
4569,AT12,"{2: 2, 3: 2, 4: 2}"
4569,Final Exam,"[2, 2, 2, 2, 2]"
4570,Prior Assessment Test,"[0, 1, 0, 0, 1]"
4570,AT19,"{0: 1, 1: 2}"
4570,AT17,"{0: 2, 1: 2, 3: 2}"
4570,10,{}
4570,10,{}
4570,AT12,"{2: 0, 3: 2, 4: 2}"
4570,AT15,{2: 1}
4570,AT15,{2: 1}
4570,AT15,{2: 2}
4570,Final Exam,"[2, 2, 2, 2, 2]"
4571,Prior Assessment Test,"[2, 0, 1, 1, 0]"
4571,5,{}
4571,AT12,"{2: 2, 3: 2, 4: 2}"
4571,AT13,{1: 2}
4571,Final Exam,"[2, 2, 2, 2, 2]"
4572,Prior Assessment Test,"[0, 0, 1, 0, 0]"
4572,AT18,"{1: 2, 2: 2, 3: 1}"
4572,AT17,"{0: 1, 1: 2, 3: 2}"
4572,AT20,{4: 1}
4572,10,{}
4572,AT19,"{0: 2, 1: 2}"
4572,AT20,{4: 2}
4572,Final Exam,"[2, 2, 2, 2, 2]"
4573,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4573,AT18,"{1: 0, 2: 0, 3: 0}"
4573,AT13,{1: 2}
4573,AT19,"{0: 1, 1: 2}"
4573,AT12,"{2: 0, 3: 0, 4: 0}"
4573,AT12,"{2: 1, 3: 1, 4: 2}"
4573,AT17,"{0: 2, 1: 2, 3: 1}"
4573,AT18,"{1: 2, 2: 1, 3: 1}"
4573,AT12,"{2: 2, 3: 2, 4: 2}"
4573,Final Exam,"[2, 2, 2, 2, 2]"
4574,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4574,1,{}
4574,5,{}
4574,AT17,"{0: 2, 1: 1, 3: 0}"
4574,AT12,"{2: 0, 3: 0, 4: 0}"
4574,AT18,"{1: 1, 2: 0, 3: 0}"
4574,10,{}
4574,5,{}
4574,AT19,"{0: 2, 1: 2}"
4574,Final Exam,"[2, 2, 1, 0, 0]"
4575,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4575,AT12,"{2: 1, 3: 0, 4: 0}"
4575,AT18,"{1: 0, 2: 1, 3: 0}"
4575,AT12,"{2: 1, 3: 1, 4: 1}"
4575,AT12,"{2: 1, 3: 1, 4: 1}"
4575,AT20,{4: 2}
4575,AT17,"{0: 1, 1: 1, 3: 2}"
4575,8,{}
4575,AT17,"{0: 2, 1: 1, 3: 2}"
4575,Final Exam,"[2, 1, 1, 2, 2]"
4576,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4576,AT17,"{0: 1, 1: 0, 3: 1}"
4576,AT12,"{2: 0, 3: 1, 4: 0}"
4576,AT17,"{0: 2, 1: 2, 3: 2}"
4576,10,{}
4576,10,{}
4576,10,{}
4576,AT12,"{2: 2, 3: 2, 4: 1}"
4576,AT12,"{2: 2, 3: 2, 4: 2}"
4576,Final Exam,"[2, 2, 2, 2, 2]"
4577,Prior Assessment Test,"[0, 0, 0, 0, 1]"
4577,AT12,"{2: 2, 3: 1, 4: 2}"
4577,AT17,"{0: 2, 1: 1, 3: 2}"
4577,5,{}
4577,5,{}
4577,AT13,{1: 2}
4577,Final Exam,"[2, 2, 2, 2, 2]"
4578,Prior Assessment Test,"[0, 0, 1, 0, 1]"
4578,AT14,{4: 2}
4578,10,{}
4578,AT18,"{1: 0, 2: 2, 3: 0}"
4578,AT17,"{0: 1, 1: 0, 3: 1}"
4578,AT17,"{0: 2, 1: 1, 3: 1}"
4578,AT17,"{0: 2, 1: 1, 3: 1}"
4578,AT17,"{0: 2, 1: 1, 3: 1}"
4578,AT18,"{1: 2, 2: 2, 3: 1}"
4578,Final Exam,"[2, 2, 2, 1, 2]"
4579,Prior Assessment Test,"[0, 1, 0, 0, 0]"
4579,5,{}
4579,AT12,"{2: 1, 3: 0, 4: 1}"
4579,AT14,{4: 2}
4579,AT17,"{0: 0, 1: 1, 3: 1}"
4579,AT17,"{0: 0, 1: 1, 3: 1}"
4579,3,{}
4579,AT17,"{0: 2, 1: 2, 3: 2}"
4579,AT16,{2: 1}
4579,Final Exam,"[2, 2, 1, 2, 2]"
4580,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4580,AT18,"{1: 0, 2: 0, 3: 0}"
4580,AT12,"{2: 1, 3: 1, 4: 1}"
4580,AT17,"{0: 0, 1: 0, 3: 1}"
4580,AT18,"{1: 0, 2: 2, 3: 1}"
4580,AT12,"{2: 2, 3: 2, 4: 2}"
4580,AT17,"{0: 1, 1: 0, 3: 2}"
4580,AT17,"{0: 1, 1: 0, 3: 2}"
4580,AT17,"{0: 2, 1: 1, 3: 2}"
4580,Final Exam,"[2, 1, 2, 2, 2]"
4581,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4581,AT12,"{2: 2, 3: 2, 4: 2}"
4581,AT17,"{0: 0, 1: 0, 3: 2}"
4581,AT19,"{0: 1, 1: 2}"
4581,3,{}
4581,3,{}
4581,3,{}
4581,1,{}
4581,3,{}
4581,Final Exam,"[2, 2, 2, 2, 2]"
4582,Prior Assessment Test,"[0, 0, 1, 1, 0]"
4582,1,{}
4582,AT17,"{0: 2, 1: 1, 3: 2}"
4582,AT14,{4: 1}
4582,5,{}
4582,AT13,{1: 1}
4582,AT12,"{2: 2, 3: 2, 4: 2}"
4582,AT18,"{1: 1, 2: 2, 3: 2}"
4582,AT13,{1: 2}
4582,Final Exam,"[2, 2, 2, 2, 2]"
4583,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4583,AT12,"{2: 0, 3: 0, 4: 0}"
4583,AT17,"{0: 0, 1: 0, 3: 0}"
4583,AT19,"{0: 1, 1: 0}"
4583,AT19,"{0: 1, 1: 0}"
4583,AT17,"{0: 1, 1: 0, 3: 0}"
4583,AT18,"{1: 1, 2: 2, 3: 2}"
4583,AT20,{4: 1}
4583,10,{}
4583,Final Exam,"[1, 1, 2, 2, 1]"
4584,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4584,6,{}
4584,AT12,"{2: 0, 3: 1, 4: 2}"
4584,2,{}
4584,AT19,"{0: 2, 1: 2}"
4584,AT18,"{1: 2, 2: 2, 3: 2}"
4584,Final Exam,"[2, 2, 2, 2, 2]"
4585,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4585,AT18,"{1: 0, 2: 0, 3: 0}"
4585,AT17,"{0: 0, 1: 0, 3: 0}"
4585,AT12,"{2: 1, 3: 1, 4: 0}"
4585,AT19,"{0: 0, 1: 0}"
4585,AT19,"{0: 0, 1: 0}"
4585,AT18,"{1: 1, 2: 1, 3: 1}"
4585,5,{}
4585,1,{}
4585,Final Exam,"[0, 1, 2, 1, 0]"
4586,Prior Assessment Test,"[1, 1, 1, 0, 0]"
4586,AT12,"{2: 2, 3: 0, 4: 0}"
4586,AT17,"{0: 2, 1: 1, 3: 2}"
4586,AT13,{1: 2}
4586,AT14,{4: 1}
4586,AT14,{4: 2}
4586,Final Exam,"[2, 2, 2, 2, 2]"
4587,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4587,3,{}
4587,AT17,"{0: 2, 1: 2, 3: 1}"
4587,AT12,"{2: 0, 3: 1, 4: 0}"
4587,AT12,"{2: 0, 3: 2, 4: 2}"
4587,8,{}
4587,2,{}
4587,2,{}
4587,AT15,{2: 2}
4587,Final Exam,"[2, 2, 2, 2, 2]"
4588,Prior Assessment Test,"[0, 0, 0, 0, 1]"
4588,AT17,"{0: 0, 1: 0, 3: 0}"
4588,AT13,{1: 1}
